Index,Text
64862,"[pagebreak]
<p align=""center"">


Fragment:
On Artaeum


by
Taurce il-Anselma
</p>



[pagebreak]
<p align=""left"">
<img src='img://Textures/Interface/Books/Illuminated_Letters/T_letter.png'>he Isle of Artaeum (ar-TAY-um) is the third largest island in the Summurset archipelago, located south of the Moridunon village of Potansa and west of the mainland village of Runcibae.  It is best known for being home to the Psijic Order, perhaps the oldest monastic group in Tamriel.

The earliest written record of Psijics is from the 20th year of the First Era and tells the tale of the renowned Breton sage and author Voernet, traveling to the Isle of Artaeum to meet with Iachesis, the Ritemaster of the Psijics.

Even then, the Psijics were the counsellors of kings and proponents of the ""Elder Way,"" taught to them by the original race that inhabited Tamriel.  The Elder Way is a philosophy of meditation and study said to bind the forces of nature to the individual will.  It differs from magicka in origin, but the effects are much the same.

That said, it is perhaps more than coincidence that the Isle of Artaeum literally vanished from the shores of Summurset at the beginning of the Second Era at about the time of the founding of the Mages Guild in Tamriel.  Various historians and scholars have published theories about this, but perhaps none but Iachesis and his own could shed light on the matter.

Five hundred years passed and Artaeum returned.  The Psijics on the Isle consisted of persons, mostly Elves, who had disappeared and were presumed dead in the Second Era.  They could not or would not offer any explanation for Artaeum's whereabouts during that time, or the fate of Iachesis and the original council of Artaeum.

Currently, the Psijics are led by the Loremaster Celarus, who has presided over the Council of Artaeum for the last two hundred and fifty years.  The Council's influence in Tamrielan politics is tidal. The kings of Sumurset, particularly those of Moridunon, have often sought the Psijics' opinion. Emperor Uriel V was much influenced by the Council in the early, most glorious parts of his reign, before his disastrous attack on Akavir. It has even been suggested that the fleet of King Orghum of Pyandonea was destroyed by a joint effort of Emperor Antiochus and the Psijic Order.  The last four emperors, Uriel VI, Morihatha, Pelagius IV, and Uriel VII, have been suspicious of the Psijics enough to refuse ambassadors from the Isle of Artaeum within the Imperial City.

The Isle of Artaeum is difficult to chart geographically.  It is said that it shifts continuously either at random or by decree of the Council.  Visitors to the island are so rare as to be almost unheard of.  Anyone desirous of a meeting with a Psijic may find contacts in Potansa and Runcibae as well as many of the kingdoms of Summurset.

Were it more accessible, Artaeum would be a favored destination for travelers.  I have been to the Isle once and still dream of its idyllic orchards and clear pastures, its still and silent lagoons, its misty woodlands, and the unique Psijic architecture that seems to be as natural as its surroundings as well as wondrous in its own right.  The Ceporah Tower in particular I would study, for it is a relic from a civilization that predates the High Elves by several hundred years and is still used in certain rites by the Psijics.  Perhaps one day I might return.

<i>Note:  The author is currently on the Isle of Artaeum by gracious consent of Master Sargenius of the Council of Artaeum.</i>"
64899,"Beware the Butcher!

The killer who haunts the streets of Windhelm! 

These calamitous times bring out the worst in people, don't become the next victim! 

See Viola Giordano if you spot any suspicious behavior."
65020,High Gate Ruins is clear and Anska has rewarded me with a powerful new fire spell.
65068,"The people of the Wrothgarian and Dragontail Mountains, Orcish smiths are prized for their craftsmanship. Orc troops in Heavy Armor are among the finest in the Empire, and are fearsome when using their Berserker Rage."
65092,I have been rewarded by Louis Letrush for stealing Frost from Black-Briar Lodge.
65094,"
<p align=""center"">

<img src='img://Textures/Interface/Books/Illuminated_Letters/D_letter.png'>eed of Ownership 
</p>

<b>Horse</b> - Frost
<b>Sex</b> - Stallion
<b>Color</b> - Mealy Chestnut

<b>Sire</b> - Grane
<b>Great Grandsire</b> - Sleipnir
<b>Dam</b> - Unknown
<b>Great Damsire</b> - Loka"
65126,"Exploring Mzulft while looking for information about the Staff of Magnus, I've encountered Paratus Decimius, the sole surviving member of a Synod expedition. I've found the focusing crystal he needs to finish his experiment, and should return it to him."
65131,"Northward, haunted
northern coastline

And south, Dwemer 
live and toil,

A simple place, 
a shield from draft.

At this stand 
wield mage's craft

So fierce the sea will boil.
[pagebreak]

Under Greybeards' 
morning shadow

At this northern 
watch, long lost

Nirn's hoary Throat 
does scrape the sky.

Here unleash a chilling cry
And gild this stand with frost."
65166,"EMBLEM VII

The Tongues at Red Mountain went away humbled

Jurgen Windcaller began His Seven Year Meditation

To understand how Strong Voices could fail"
65180,"I've passed the Augur's test, and have been granted the Bane of the Undead spell."
65183,"I discovered that Wuunferth the Unliving was the Butcher of Windhelm, and helped bring him to justice. "
65188,I've cleared <Alias=WealthyHome> in <Alias=City> of valuables.
65211,"The clanfolk of the Western Valenwood forests, also known as ""Bosmer."" Wood elves make good scouts and thieves, and there are no finer archers in all of Tamriel. They have natural resistances to both poisons and diseases. They can Command Animals to fight for them."
65235,The sawmill is already sabotaged.
65260,"The Thu'um rushes forward, carrying you in its wake with the speed of a tempest."
65282,"Northward, haunted
northern coastline

And south, Dwemer 
live and toil,

A simple place, 
a shield from draft.

At this stand 
wield mage's craft

So fierce the sea will boil.
[pagebreak]

Under Greybeards' 
morning shadow

At this northern 
watch, long lost

Nirn's hoary Throat 
does scrape the sky.

Here unleash a chilling cry
And gild this stand with frost.
[pagebreak]

Over western 
river waters,

By Karth bounded, 
south and north

On mountains sits
a humble crown.

Sky's wrath on this stand
bring forth

To shake these snowcaps down.
"
65283,Your Thu'um freezes an opponent solid.
65296,"I have followed the clues in Power of the Elements, allowing me to finish the book."
65332,"Torsten's daughter wasn't slain by the Summerset Shadows, but their leader, Linwe, has them robbing the dead of their valuables. Linwe and the rest of his guild have established a hideout in Uttering Hills Cave."
65355,"I met and killed a strange hermit named Septimus Signus, who needed the knowledge of an Elder Scroll and a collection of blood to open a dwarven lockbox he had studied for years."
65359,"Also known as ""Dunmer"" in their homeland of Morrowind, dark elves are noted for their stealth and magic skills. They are naturally resistant to fire and can call upon their Ancestor's Wrath to surround themselves in fire."
65369,You cannot enter the Pit without making a wager.
65386,"Inhale air, exhale flame, and behold the Thu'um as inferno."
65411,I've planted the <Alias=Evidence> in <Alias=WealthyHome> in <Alias=City>.
65437,Sibbi Black-Briar has asked me to steal Frost and deliver him to Louis Letrush.
65473,"I met Septimus Signus and brought him a dwarven lexicon containing the distilled knowledge of an Elder Scroll. With it, he believes he can open the lockbox he's been studying. He will contact me when he has the secret."
65508,"The Companions have given me one final challenge before inducting me. I'm to retrieve a fragment of Wuuthrad, the Blade of Ysgramor, from <Alias=Dungeon> while <Alias=Observer> judges my valor."
65516,"Drevis Neloren has told me that there are books hidden throughout the College of Winterhold that contain information about powerful Illusion spells. I need to use the spell he's given me, Vision of the Tenth Eye, to find them."
65550,"I met Septimus Signus, a brilliant but mad scholar living in the northern ice fields. He's directed me to a dwarven observatory that supposedly houses an Elder Scroll. He doesn't care about the Scroll itself, but wants me to use some kind of machine there to inscribe a dwarven lexicon with the Scroll's knowledge and bring it to him."
65553,"I've asked Colette about additional training in Restoration. She suggested there are spells I don't yet know, but that the Augur down in the Midden is the keeper of that knowledge and I'd have to gain his approval before I can learn them."
65604,I've been told to plant the <Alias=Evidence> in <Alias=WealthyHome> in <Alias=City>. I need to complete this job without killing any of the location's residents or getting caught and spending time in jail. 
65605,"Phinis Gestor has told me that in order to inscribe powerful Conjuration spells, he'll need a sigil stone from an Oblivion gate. To get one, I'll need to summon an Unbound Dremora and bend it to my will."
65608,I've slain Linwe and obtained Fjotli's Silver Locket. This ends the presence of the Summerset Shadows in Skyrim.
65665,You cannot leave the Pit during combat.
65704,"<font face='$HandwrittenFont'>
<font size='18'>
The storm is coming, I can tell.  The water leaking in has become stronger.  There's no better time than now.

When the storm hits the guards will be scrambling to figure out what to do with us.  Amidst the confusion we need to overpower the few that will be standing guard outside our cells and hold off the cell block entrance.  We need only hold off until I can get one of their swords and break open the drainage grate in the corner of my cell.  That's where we'll make our escape.  Everyone move down river and we'll try to find shelter there until the storm passes.
</font>"
65714,Regenerate Health And Stamina 25% faster.
65726,"Also known as ""Dunmer"" in their homeland of Morrowind, dark elves are noted for their stealth and magic skills. They are naturally resistant to fire and can call upon their Ancestor's Wrath to surround themselves in fire."
65734,"Your Voice lashes out at a dragon's very soul, forcing the beast to land."
65735,"Your breath is winter, you Thu'um a blizzard."
65736,"A Shout to the skies, a cry to the clouds, that awakens the destructive force of Skyrim's lightning."
65737,"Shout defies steel, as you rip the weapon from an opponent's grasp."
65745,Letter from <Alias=QuestGiver>
65748,Your vampiric powers grow as you hunger.
65755,Increase incoming damage from Alduin by 10x
65756,Make actor immune to incoming damage to block skill uses being added
65770,"Also known as ""Altmer"" in their homeland of Summerset Isle, the high elves are the most strongly gifted in the arcane arts of all the races. They can call upon their Highborn power to regenerate Magicka quickly."
65783,"I've asked Faralda about additional training in Destruction. She gave me a book called ""Power of the Elements"" and hinted that it could lead me to new, powerful spells. I should examine the book to see what I can learn."
65789,I retrieved a fragment of Wuuthrad from <Alias=Camp>.
65790,"I met a strange hermit named Septimus Signus, who needed the knowledge of an Elder Scroll and a collection of blood to open a dwarven lockbox he had studied for years. I helped him open it. It did not contain what he had expected, but instead a book of great knowledge, the Oghma Infinium."
65807,"Louis Letrush wants me to ask Sibbi Black-Briar about Frost, a breeding horse Letrush is buying."
65808,"After traveling to Mzulft and learning that the Staff of Magnus is located within Labyrinthian, I returned to the College to give the news to Arch-Mage Aren. Aren, however, is more concerned with the Eye of Magnus at the moment, since Ancano has locked himself in the Hall of the Elements with it. I need to help the Arch-Mage reach him at once."
65809,"Paratus Decimius may know the location of the Staff of Magnus, but has asked for my help in completing an experiment in Mzulft. I need to use magic to attenuate Paratus' focusing crystal, and then manipulate the dwarven machinery to line up the beams of light."
65810,"At Mirabelle's suggestion, I entered the ruins of Mzulft searching for the Synod researchers. I found Paratus Decimius, who appears to be the only surviving member of the Synod expedition, and who has insisted that a ""focusing crystal"" is necessary to finish his experiment but was stolen by the Falmer."
65813,I've returned the Lexicon given to me by From-Deepest Fathoms to Avanchnzel.
65817,A disturbed Argonian named From-Deepest-Fathoms was wandering the Riften docks. She wanted me to take something she referred to as a Lexicon back to Avanchnzel.
65821,I've been told to clear <Alias=WealthyHome> in <Alias=City> of valuables. I need to complete this job without killing any of the location's residents or getting caught and spending time in jail.
65823,"I've learned that Septimus Signus, a preeminent scholar of the Elder Scrolls, is currently living in the far north, studying a dwarven artifact. He might know where I can find an Elder Scroll for Paarthurnax."
65836,"The locket has been returned to Torsten Cruel-Sea, and the Thieves Guild can now count on him as an influential ally in Windhelm."
65837,"Torsten Cruel-Sea's daughter Fjotli was slain and robbed of a silver locket by a Thieves Guild hailing from Summerset Isle. Calling themselves ""The Summerset Shadows,"" they are looking into expanding their influence in Skyrim."
65838,"Torsten Cruel-Sea, a wealthy merchant residing in Windhelm, has requested assistance from the Thieves Guild."
65844,A representative from Dragon Bridge has appealed to the court in Solitude for help investigating Wolfskull Cave. Falk Firebeard has asked me to clear out the cave.
65847,Aela has heard that the Silver Hand are holding a fragment of Wuuthrad at <Alias=Camp>. I'm going to retrieve it.
65848,"Vex has revealed to me that the Crown of Barenziah is actually a paragon for the Thieves Guild. If I can recover the crown from Tolvald's Cave, she should be able to restore our paragon to its full strength."
65854,Aela and I retrieved a Totem of Hircine from <Alias=Dungeon>.
65855,"Aela has tracked one of the Totems of Hircine to <Alias=Dungeon>, and has come with me to retrieve it."
65863,"Northward, haunted
northern coastline

And south, Dwemer 
live and toil,

A simple place, 
a shield from draft.

At this stand 
wield mage's craft

So fierce the sea will boil."
65881,"Also known as ""Altmer"" in their homeland of Summerset Isle,  the high elves are the most strongly gifted in the arcane arts of all the races. They can call upon their Highborn power to regenerate magicka quickly."
65961,A disturbed Argonian named From-Deepest-Fathoms was wandering the Riften docks. She insisted I take the Lexicon she gave me back to Avanchnzel.
66016,"<font face='$HandwrittenFont'>
<font size='18'>
We can't let the prisoners out, so either kill them or let them drown.  Either way, all guards must evacuate as soon as possible.  The storm is about to wash this whole fort into the river and I'll be damned if I have to report one Legion death while under my watch.  You have your orders!
</font>"
66107,A representative from Dragon Bridge has appealed to the court in Solitude for help investigating Wolfskull Cave. Falk Firebeard is looking for someone to look into the issue.
66109,"[pagebreak]
<p align=""center"">


The Real Barenziah
Volume One


by 
Anonymous
</p>



[pagebreak]
<p align=""left"">
<img src='img://Textures/Interface/Books/Illuminated_Letters/F_letter.png'>ive hundred years ago in Mournhold, City of Gems, there lived a blind widow and her only child, a tall, strapping young man. He was a miner, as was his father before him, a common laborer in the mines of the Lord of Mournhold, for his ability in magicka was small. The work was honorable but paid poorly. His mother made and sold comberry cakes at the city market to help eke out their living. They did well enough, she said, they had enough to fill their bellies, no one could wear more than one suit of clothing at a time, and the roof leaked only when it rained. But Symmachus would have liked more. He hoped for a lucky strike at the mines, which would garner him a large bonus. In his free hours he enjoyed hoisting a mug of ale in the tavern with his friends, and gambling with them at cards. He also drew the eyes and sighs of more than one pretty Elven lass, although none held his interest for long. He was a typical young Dark Elf of peasant descent, remarkable only for his size. It was rumored that he had a bit of Nordic blood in him. 

In Symmachus' thirtieth year, there was great rejoicing in Mournhold-a girl-child had been born to the Lord and Lady. A Queen, the people sang, a Queen is born to us! For among the people of Mournhold, the birth of an heiress is a sure sign of future peace and prosperity. 

When the time came round for the royal child's Rite of Naming, the mines were closed and Symmachus dashed home to bathe and dress in his best. ""I'll rush straight home and tell you all about it,"" he promised his mother, who would not be able to attend. She had been ailing, and besides there would be a great crush of people as all Mournhold turned out to be part of the blessed event; and being blind she would be unable to see anything anyway. 

""My son,"" she said. ""Afore you go, fetch me a priest or a healer, else I may pass from the mortal plane ere you return."" 

Symmachus crossed to her pallet at once and noted anxiously that her forehead was very hot and her breathing shallow. He pried loose a slat of the wooden floor under which their small hoard of savings was kept. There wasn't nearly enough to pay a priest for healing. He would have to give what they had and owe the rest. Symmachus snatched up his cloak and hurried away. 

The streets were full of folk hurrying to the sacred grove, but the temples were locked and barred. ""Closed for the ceremony,"" read all the signs. 

Symmachus elbowed his way through the mob and managed to overtake a brown-robed priest. ""After the rite, brother,"" the priest said, ""if you have gold I shall gladly attend to your mother. Milord has bidden all clerics attend-and I, for one, have no wish to offend him."" 

""My mother's desperately ill,"" Symmachus pled. ""Surely Milord will not miss one lowly priest."" 

""True, but the Archcanon will,"" the priest said nervously, tearing his robe loose from Symmachus' desperate grip and vanishing into the crowd. 

Symmachus tried other priests, and even a few mages, but with no better result. Armored guards marched through the street and pushed him aside with their lances, and Symmachus realized that the royal procession was approaching. 

As the carriage bearing the city's rulers drew abreast, Symmachus rushed out from the crowd and shouted, ""Milord, Milord! My mother's dying-!"" 

""I forbid her to do so on this glorious night!"" the Lord shouted, laughing and scattering coin into the throng. Symmachus was close enough to smell wine on the royal breath. On the other side of the carriage his Lady clutched the babe to her breast, and stared slit-eyed at Symmachus, her nostrils flared in disdain. 

""Guards!"" she cried. ""Remove this oaf."" Rough hands seized Symmachus. He was beaten and left dazed by the side of the road. 

Symmachus, head aching, followed in the wake of the crowd and witnessed the Rite of Naming from the top of a hill. He could see the brown-robed clerics and blue-robed mages gathered near the highborn folk far below. 

Barenziah. 

The name came dimly to Symmachus' ears as the High Priest lifted the swaddled babe and proffered her to the twin moons on either side of the horizon: Jone rising, Jode setting. 

""Behold the Lady Barenziah, born to the land of Mournhold! Grant her thy blessings and thy counsel, ye kind gods, that she may ever rule well over Mournhold, its ken and its weal, its kith and its ilk."" 

""Bless her, bless her,"" all the people intoned along with their Lord and Lady, hands upraised. 

Only Symmachus stood silent, head bowed, knowing in his heart that his dear mother was gone. And in silence he swore a mighty oath-that he should be his Lord's bane, and in vengeance for his mother's needless death, the child Barenziah he should have for his own bride, and that his mother's grandchildren should be born to rule over Mournhold. 

[pagebreak]

After the ceremony, he watched impassively as the royal procession returned to the palace. He saw the priest to whom he'd first spoken. The man came gladly enough now in return for the gold Symmachus had, and a promise of more afterward. 

They found his mother dead. 

The priest sighed and tucked the pouch of gold coins away. ""I'm sorry, brother. It's all right, you can forget the rest of the gold, there's aught I can do here. Likely-"" 

""Give me back my money!"" Symmachus snarled. ""You've done naught to earn it!"" He lifted his right arm threateningly. 

The priest backed away, about to utter a curse, but Symmachus struck him across the face before more than three words had left his mouth. He went down heavily, striking his head sharply on one of the stones that formed the fire pit. He died instantly. 

Symmachus snatched up the gold and fled the city. As he ran, he muttered one word over and over, like a sorcerer's chant. ""Barenziah,"" he said. ""Barenziah. Barenziah."" 

[pagebreak]

Barenziah stood on one of the balconies of the palace, staring down into the courtyard where soldiers milled, dazzling in their armor. Presently they formed into ordered ranks and cheered as her parents, the Lord and Lady, emerged from the palace, clad from head to toe in ebony armor, long purple-dyed fur cloaks flowing behind. Splendidly caparisoned, shining black horses were brought for them, and they mounted and rode to the courtyard gates, and turned to salute her. 

""Barenziah!"" they cried. ""Barenziah our beloved, farewell!"" 

The little girl blinked back tears and waved one hand bravely, her favorite stuffed animal, a gray wolfcub she called Wuffen, clutched to her breast with the other. She had never been parted from her parents before and had no idea what it meant, save that there was war in the west and the name Tiber Septim was on everyone's lips, spoken in hate and dread. 

""Barenziah!"" the soldiers cried, lifting their lances and swords and bows. Then her dear parents turned and rode away, knights trailing in their wake, until the courtyard was nearly emptied. 

[pagebreak]

Sometime after came a day when Barenziah was shaken awake by her nurse, dressed hurriedly, and borne from the palace. 

All she could remember of that dreadful time was seeing a huge shadow with burning eyes filling the sky. She was passed from hand to hand. Foreign soldiers appeared, disappeared, and sometimes reappeared. Her nurse vanished and was replaced by strangers, some more strange than others. There were days, or it may have been weeks, of travel. 

One morning she awoke to step out of the coach into a cold place with a large gray stone castle amid empty, endless gray-green hills covered patchily with gray-white snow. She clutched Wuffen to her breast in both hands and stood blinking and shivering in the gray dawn, feeling very small and very dark in all this endless space, this endless gray-white space. 

She and Hana, a brown-skinned, black-haired maid who had been traveling with her for several days, went inside the keep. A large gray-white woman with icy gray-golden hair was standing by a hearth in one of the rooms. She stared at Barenziah with dreadful, bright blue eyes. 

""She's very -- black, isn't she?"" the woman remarked to Hana. ""I've never seen a Dark Elf before."" 

""I don't know much about them myself, Milady,"" Hana said. ""But this one's got red hair and a temper to match, I can tell you that. Take care. She bites. And worse."" 

""I'll soon train her out of that,"" the other woman sniffed. ""And what's that filthy thing she's got? Ugh!"" The woman snatched Wuffen away and threw him into the blazing hearth. 

Barenziah shrieked and would have flung herself after him, but was held back despite her attempts to bite and claw at her captors. Poor Wuffen was reduced to a tiny heap of charred ash. 

[pagebreak]

Barenziah grew like a weed transplanted to a Skyrim garden, a ward of Count Sven and his wife the Lady Inga. Outwardly, that is, she thrived -- but always there was a cold and empty place within. 

""I've raised her as my own daughter,"" Lady Inga was wont to sigh as she sat gossiping when neighboring ladies came to visit. ""But she's a Dark Elf. What can you expect?"" 

Barenziah was not meant to overhear these words. At least she thought she was not. Her hearing was keener than that of her Nordic hosts. Other, less desirable Dark Elven traits evidently included pilfering, lying, and a little misplaced magic, just a small fire spell here and a little levitation spell there. And, as she grew older, a keen interest in boys and men, who could provide very pleasant sensations -- and to her astonishment, gifts as well. Inga disapproved of this last for reasons incomprehensible to Barenziah, so she was careful to keep it as secret as possible. 

""She's wonderful with the children,"" Inga added, referring to her five sons, all younger than Barenziah. ""I don't think she'd ever let them come to harm."" A tutor had been hired when Jonni was six and Barenziah eight, and they took their lessons together. She would have liked to train in arms as well, but the very idea scandalized Count Sven and Lady Inga. So Barenziah was given a small bow and allowed to play at target shooting with the boys. She watched them at arms practice when she could, sparred with them when no grownup folk were about, and knew she was good as or better than they. 

""She's very... proud, though, isn't she?"" one of the ladies would whisper to Inga; and Barenziah, pretending not to hear, would nod silently in agreement. She could not help but feel superior to the Count and his Lady. There was something about them that provoked contempt. 

Afterward she came to learn that Sven and Inga were distant cousins of Darkmoor Keep's last titled residents, and she finally understood. They were poseurs, impostors, not rulers at all. At least, they were not raised to rule. This thought made her strangely furious at them, a good clean hatred quite detached from resentment. She came to see them as disgusting and repellent insects who could be despised but never feared. 

[pagebreak]

Once a month a courier came from the Emperor, bringing a small bag of gold for Sven and Inga and a large bag of dried mushrooms from Morrowind for Barenziah, her favorite treat. On these occasions, she was always made to look presentable-or at least as presentable as a skinny Dark Elf could be made to look in Inga's eyes-before being summoned into the courier's presence for a brief interview. The same courier seldom came twice, but all of them looked her over in much the same way a farmer would look over a hog he is readying for market. 

In the spring of her sixteenth year, Barenziah thought the courier looked as if she were at last ready for market. Upon reflection, she decided she did not wish to be marketed. The stable-boy, Straw, a big, muscular blond lad, clumsy, gentle, affectionate, and rather simple, had been urging her to run off for some weeks now. Barenziah stole the bag of gold the courier had left, took the mushrooms from the storeroom, disguised herself as a boy in one of Jonni's old tunics and a pair of his cast-off breeches... and on one fine spring night she and Straw took the two best horses from the stable and rode hard through the night toward Whiterun, the nearest city of any importance and the place where Straw wanted to be. But Mournhold and Morrowind also lay eastward and they drew Barenziah as a lodestone draws iron. 

In the morning they abandoned the horses at Barenziah's insistence. She knew they would be missed and tracked down, and she hoped to throw off any pursuers. 

They continued on foot until late afternoon, keeping to side roads, and slept for several hours in an abandoned hut. They went on at dusk and came to Whiterun's city gates just before dawn. Barenziah had prepared a pass of sorts for Straw, a makeshift document stating an errand to a temple in the city for a local village lord. She herself glided over the wall with the help of a levitation spell. She had reasoned-correctly, as it turned out-that by now the gate guards would have been alerted to keep an eye out for a young Dark Elven girl and a Nordic boy traveling together. On the other hand, unaccompanied country yokels like Straw were a common enough sight. Alone and with papers, it was unlikely that he would draw attention. 

Her simple plan went smoothly. She met Straw at the temple, which was not far from the gate; she had been to Whiterun on a few previous occasions. Straw, however, had never been more than a few miles from Sven's estate, which was his birthplace. 

Together they made their way to a rundown inn in the poorer quarters of Whiterun. Gloved, cloaked, and hooded against the morning chill, Barenziah's dark skin and red eyes were not apparent and no one paid any heed to them. They entered the inn separately. Straw paid the innkeeper for a single cubicle, an immense meal, and two jugs of ale. Barenziah sneaked in a few minutes later. 

They ate and drank together gleefully, rejoicing in their escape, and made love vigorously on the narrow cot. Afterward they fell into an exhausted, dreamless sleep. 

[pagebreak]

They stayed for a week at Whiterun. Straw earned a bit of money running errands and Barenziah burgled a few houses at night. She continued to dress as a boy. She cut her hair short and dyed her flame-red tresses jet black to further the disguise, and kept out of sight as much as possible. There were few Dark Elves in Whiterun. 

One day Straw got them work as temporary guards for a merchant caravan traveling east. The one-armed sergeant looked her over dubiously. 

""Heh,"" he chuckled, ""Dark Elf, ain'tcha? Like settin' a wolf t'guard the sheep, that is. Still, I need arms, and we ain't goin' near 'nough Morrowind so's ye can betray us to yer folk. Our homegrown bandits would as fain cut yer throat as mine."" 

The sergeant turned to give Straw an appraising look. Then he spun back abruptly toward Barenziah, whipping out his shortsword. But she had her dagger out in the twinkling of an eye and was in a defensive stance. Straw drew his own knife and circled round to the man's rear. The sergeant dropped his blade and chuckled again. 

""Not bad, kids, not bad. How are ye with yon bow, Dark Elf?"" Barenziah demonstrated her prowess briefly. ""Aye, not bad, not bad 'tall. And ye'll be keen of eye by night, boy, and of hearin' 'tall times. A trusty Dark Elf makes as good a fightin' man as any could ask for. I know. I served under Symmachus hisself afore I lost this arm and got invalided outter the Emp'ror's army."" 

""We could betray them. I know folk who'd pay well,"" Straw said later as they bedded down for their last night at the ramshackle lodge. ""Or rob them ourselves. They're very rich, those merchants are, Berry."" 

Barenziah laughed. ""Whatever would we do with so much money? And besides, we need their protection for traveling quite as much as they need ours."" 

""We could buy a little farm, you and me, Berry -- and settle down, all nice like."" 

Peasant! Barenziah thought scornfully. Straw was a peasant and harbored nothing but peasant dreams. But all she said was, ""Not here, Straw, we're too close to Darkmoor still. We'll have other chances farther east."" 

[pagebreak]

The caravan went only as far east as Sunguard. The Emperor Tiber Septim I had done much in the way of building relatively safe and regularly patrolled highways. But the tolls were steep, and this particular caravan kept to the side roads as much as possible to avoid them. This exposed them to the hazards of wayside robbers, both human and Orcish, and roving brigand bands of various races. But such were the perils of trade and profit. 

They had two such encounters before reaching Sunguard -- an ambush which Barenziah's keen ears warned them of in plenty of time for them to circle about and surprise the lurkers, and a night attack by a mixed band of Khajiit, humans, and Wood Elves. The latter were a skilled band and even Barenziah did not hear them sneaking up in time to give much warning. This time the fighting was fierce. The attackers were driven off, but two of the caravan's other guards were slain and Straw got a nasty cut on his thigh before he and Barenziah managed to gash his Khajiit assailant's throat. 

Barenziah rather enjoyed the life. The garrulous sergeant had taken a liking to her, and she spent most of her evenings sitting around the campfire listening to his tales of campaigning in Morrowind with Tiber Septim and General Symmachus. This Symmachus had been made general after Mournhold fell, the sergeant said. ""He's a fine soldier, boy, Symmachus is. But there was more'n soldiery involved'n that Morrowind business, if y'take my meanin'. But, well, y'know all 'bout that, I 'spect."" 

""No. No, I don't remember,"" Barenziah said, trying to sound nonchalant. ""I've lived most of my life in Skyrim. My mother married a Skyrim man. They're both dead, though. Tell me, what happened to the Lord and Lady of Mournhold?"" 

The sergeant shrugged. ""I ain't never heard. Dead, I 'spect. 'Twas a lot of fightin' afore the Armistice got signed. It's pretty quiet now. Maybe too quiet. Like a calm afore a storm. Say, boy, you goin' back there?"" 

""Maybe,"" Barenziah said. The truth was that she was drawn irresistibly to Morrowind, and Mournhold, like a moth to a burning house. Straw sensed it and was unhappy about it. He was unhappy anyway since they could not bed together, as she was supposed to be a boy. Barenziah rather missed it too, but not as much as Straw did, seemingly. 

The sergeant wanted them to sign on for the return trip, but gave them a bonus nonetheless when they turned the offer down, and parchments of recommendation. 

Straw wanted to settle down permanently near Sunguard, but Barenziah insisted on continuing their travels east. ""I'm the Queen of Mournhold by rights,"" she said, unsure whether it was true -- or was it just a daydream she had made up as a lost, bewildered child? ""I want to go home. I need to go home."" That at least was true. 

[pagebreak]

After a few weeks they managed to get places in another caravan heading east. By early winter they were at Riften, and nearing the Morrowind border. But the weather had grown severe as the days passed and they were told no merchant caravans would be setting forth till mid-spring. 

Barenziah stood on top of the city walls and stared across the deep gorge that separated Riften from the snow-clad mountain wall guarding Morrowind beyond. 

""Berry,"" Straw said gently. ""Mournhold's a long way off yet, nearly as far as we've come already. And the lands between are wild, full of wolves and bandits and Orcs and still worse creatures. We'll have to wait for spring."" 

""There's Silgrod Tower,"" Berry said, referring to the Dark Elven township that had grown up around an ancient minaret guarding the border between Skyrim and Morrowind. 

""The bridge guards won't let me across, Berry. They're crack Imperial troops. They can't be bribed. If you go, you go alone. I won't try and stop you. But what will you do? Silgrod Tower is full of Imperial soldiers. Will you become a washing-woman for them? Or a camp follower?"" 

""No,"" Barenziah said slowly, thoughtfully. Actually the idea was not entirely unappealing. She was sure she could earn a modest living by sleeping with the soldiers. She'd had a few adventures of that sort as they crossed Skyrim, when she'd dressed as a woman and slipped away from Straw. She'd only been looking for a bit of variety. Straw was sweet but dull. She'd been startled, but extremely pleased, when the men she picked up offered her money afterward. Straw had been unhappy about it, though, and would shout for a while then sulk for days afterward if he caught her at it. He was quite jealous. He'd even threatened to leave her. Not that he ever did. Or could.

But the Imperial Guards were a tough and brutal lot by all accounts, and Barenziah had heard some very ugly stories during their treks. The ugliest of them by far had come from the lips of ex-army veterans around the caravan campfire, and were proudly recounted. They'd been trying to shock her and Straw, she realized-but she also comprehended that there was some truth behind the wild tales. Straw hated that kind of dirty talk, and hated it more that she had to hear it. But there was a part of him that was fascinated nevertheless. 

Barenziah sensed this and had encouraged Straw to seek out other women. But he said he didn't want anyone else but her. She told him candidly she didn't feel that way about him, but she did like him better than anyone else. ""Then why do you go with other men?"" Straw had asked on one occasion. 

""I don't know."" 

Straw sighed. ""They say Dark Elven women are like that."" 

Barenziah smiled and shrugged. ""I don't know. Or, no ... maybe I do. Yes, I do know."" She turned and kissed him affectionately. ""I guess that's all the explanation there is.</p>"
