Index,Text
62123,It's just that we've run out of the Alto wine.
62125,"I see. Well, let's continue this discussion later then."
62127,"I met her when I wandered into Riften a few years ago. Been smitten with her ever since. In fact, I'm thinking of asking her to marry me."
62128,When will I learn how to forge weapons and armor? Isn't that my job?
62131,"Um, no. Nothing. Nothing at all."
62134,"Nonsense, you're a vital part of my research team. You'll be there, have no fear! Now, I don't want to hear another word of protest."
62135,Filthy natives. Get to work. We have meals to prepare and no time to prepare them!
62137,My niece Svana helps me with the chores. She'd be more help if she kept her head out of the clouds.
62138,What is the meaning of this?
62139,A battle-mage of fearsome cunning.
62140,Whatever. Just get back to work. Now.
62143,I have overcome my nature only through meditation and long study of the Way of the Voice.
62145,"Don't mistake my tone for displeasure, after all, you've obediently performed your duties to the letter."
62149,"You know, I think you're right."
62151,"Ah, that. Yes, the group prior to yours has disappeared entirely."
62152,"No, I'm sorry. I'll just... I'll know it if I find it. Does that make sense?"
62153,"Lady Ateia, it is the official position of the college to remain neutral in all political affairs. We cannot risk our history by choosing sides."
62154,I don't think so. How do I know you won't continue to extort me? A wagon full of gold isn't good enough for you?
62160,I promise I'll help you get out of here.
62161,What if I told you about a large shipment of gold and weapons?
62165,We have to move. We'll talk more once we see the sky.
62167,It's still here! Get it out!
62170,Thank the Divines! Let's move!
62174,I can't believe that worked.
62175,"Wish to converse with the crazy old elf, eh? Very well. Go on."
62176,We'd best be careful in here.
62177,Hofgrir is a great teacher. I've learned so much about horses from him.
62178,See if they have any cheese. I'm getting a bit... peckish.
62180,"I know, but..."
62182,Well aren't you a pretty thing? Should my new bride by worried? He he he he.
62183,A citizen of the Rift has asked for our help.
62184,I believe Brynjolf wishes to speak with you. We're done here.
62189,Nyyarrggh!
62192,"Besides, nothing tells the people of Riften we mean business better than a huge column of smoke."
62195,"So we're looking for a Shout, then. Damn it."
62198,"Please help me, I'm starving."
62200,"With pleasure. Nature has a way of finding vengeance, though. You walk a bleak path, friend. One that will lead to suffering. "
62202,Delphine! I... it's good to see you. It's been... a long time.
62205,Let's see. From a Loredas of Last Seed until a Middas of Heartfire... it will happen soon. Very soon.
62206,Eehh.. Calixto and his books are often confused about such matters. It happens to the best of us. 
62207,"Hello, my friend. Come to visit the forge?"
62209,"I know it well. Or at least, I've heard of it. I would wager that carving once depicted a skull."
62211,Are you prepared to receive my golden words?
62220,We're keeping the mine closed until that crypt is clear.
62221,What? There's a whole shift down there!
62223,"We must leave. Your father will never approve of us, and I grow weary of this place."
62225,"I wonder why they only stole Lucan's golden claw. I mean, we have plenty of things in the shop that are worth just as much coin."
62227,"The latest recruit! Right? Wait, is that right? "
62232,"Is everything well, Nelacar?"
62234,It's abandoned and it's always been abandoned.
62235,"Right, then."
62236,Alduin mahlaan
62240,"But there's no shame in it. One of them dragons comes callin' in Whiterun, the place'll go up like tinder."
62243,I know they are. I've visited their ancient burial mounds and found them empty.
62246,Do you think there's treasure here? Something to make J'zargo a powerful wizard?
62247,"You may be Listener, and head of the Sanctuary, but your recent behavior sets a bad example. I must insist you pay a fine of 300 gold."
62254,"I've been a fool, wasting my time sitting here helpless when I could have sent help sooner. Perhaps this is all my doing..."
62256,I need someone I can trust to deliver a message of great import to Jarl Hrongar of Whiterun.
62257,That could have gone worse. Now it's up to you to deliver.
62258,"I'll pay you to figure it, whether or not he's guilty."
62259,"If you're looking for supplies, I'd advise heading to Riften."
62262,"""Disappointed"" is not the word I would choose, Colette. Excuse me."
62263,"Yeah, we'll get the valuables out of there, no problem!"
62265,"You don't think there's any hope, do you? I don't. He's right."
62266,"Did he, now? That doesn't sound like my nephew at all. I doubt he'd be mixed up with the likes of you."
62268,We remember what most don't - that the Dragonborn is the ultimate dragonslayer.
62269,"The village of Ivarstead. The woman, Fastred. "
62270,Come and browse my fine selection! Everything's fresh and delicious!
62271,"Fine, it's your neck."
62273,"Good. After I open the gate, please stand on the western circle."
62274,"A tragic, and very, very profitable event."
62275,"I'll be out in the market all day, from eight in the morning until eight in the evening."
62278,My sister Deeja and I are treasure hunters. We like to collect things.
62279,I... I swear I felt something rather strange just then.
62281,"Well, I know she thinks the world of you. "
62285,The Psijic Order? Are you quite sure about that? That's very odd.
62288,Daughter. Who is this you have brought me?
62290,"By the gods, he's just a retired ship's captain."
62292,"If that's not enough, I suppose... I have this amulet you could take. "
62294,I've figured out how we're going to get you into the Thalmor Embassy.
62297,You fellows happened along just in time. These boys seemed a bit upset at how I've been entertaining their comrades.
62298,"She ran away when the war started. Her husband, Thonnir, was devastated. No note or nothin'."
62299,An old storeroom. See if you can find some potions. Might come in handy.
62300,Hyargh!
62301,"Master, I..."
62303,Meet the soldiers preparing for the attack. Then join them in wiping out the rebels. Once you prevail we will garrison the fort.
62305,"Sorry. I thought I saw a fellow running away, but didn't get a good look at him."
62310,I'm taking it anyway.
62312,"No. I don't have anything for bad dreams, so don't ask."
62313,"If you're not sure maybe you don't belong here. I'll ask again, are we clear on all of this?"
62314,"I see. The dragon will lead you to Alduin, but without the Jarl's help..."
62315,"I tried to get Ulfric to even come down here to see the squalor, but the High Lord of His Mightiness couldn't find the time."
62325,"Yes, sir."
62327,"How's it going, Unblooded? You find anything yet?"
62328,"That's all! I'm a nobody, really. So can't you just let me go?"
62330,"Lots of lawless folk around here. Foreigners, mostly. No offense."
62332,Time to cleanse the Empire of its filth.
62334,"I was assigned to Ulfric's guard. We were on our way to Darkwater Crossing, in the south of Eastmarch."
62335,Soft sheets and hard liquor. What's not to like?
62336,"Ah well. At least I have all the comforts of home during my stay. Well, except the touch of a woman of course."
62337,But this is only a small part of their power. Zofaas suleyk.
62338,"It's in the most immediate danger, if that dragon is lurking in the mountains..."
62339,"My father was a Priest of Arkay. All my life was spent around the dead, being forced to learn the proper burial rituals and prayers."
62340,"You'll shut your mouth and get back to work, or you won't be a miner or a soldier by the day's end. Hear me?"
62341,Thanks. You and Sam drink too hard for me. Think I'll take my gold and go buy something for this headache.
62344,I'm worried about my son. I'm keeping an eye on him for a little while before I pass on.
62346,I know my father would be worried about me. I'm here to let him know everything's all right.
62348,"I worry about my sister. This way I can keep an eye on her, make sure she's not getting into trouble."
62349,"I worry about my brother. This way I can keep an eye on him, make sure he's not getting into trouble."
62350,I'm not quite ready to let go of my wife.
62354,"I can pat you on the back all day, but coin's coin, right?"
62356,"My mother's been haunting me ever since she died. At first it was a little strange, but now I'm glad she's here."
62357,"Oh, I don't think you're old enough for that yet. You can help me salt the cheese curd."
62358,"Worse still, to pay for the privilege to keep his throne, the Emperor sells Skyrim and our very gods - Talos, no less! - to the damn elves."
62359,"Oh you poor thing, you must be starving. Come to the temple later and let us feed you."
62360,I think you better listen to Mercer and Brynjolf first. We can talk later.
62361,"I was a little scared at first, but I like having my brother around. It's comforting."
62362,Constance Michel says we have to be careful of people we don't know.
62363,"So great was his reign in life, when he ascended to the heavens he was made lord of the Divines."
62364,"I'm not asking, but if you happen to be the type, I hear that Kilkreath Ruin is a shrine to Merdia. You know. Daedra worship."
62365,What? Why would the stranger attack innocent Cicero?
62367,"Typically we avoid bestowing it upon men, but for the Sybil's escort, we could make an exception."
62368,Redbelly is supposed to be nothing but an iron mine. Been working it for years.
62369,Don't know why you're asking me. But I'm glad that damn Imperial is gone. Something wrong about him.
62370,Only burglars and vampires creep around after dark. So which are you?
62374,You're wearing Mara's amulet? You? I'd marry you. I'd marry you twice.
62375,And the excavations into Nchuand-Zel are dangerous. Dwemer machines and traps still function even after thousands of years.
62376,You should speak to the priest in the Temple of Mara to arrange the ceremony. No sense waiting.
62379,"I might be old, but I haven't forgotten that a Jarl's first duty is to look after his people."
62382,I'll see you at our wedding!
62383,"As short as life can be in this land, we will have each other."
62385,I'm looking forward to our wedding. You and me....
62391,"All set, let's go."
62392,"You assassins and your riddles. It really does get very annoying, you know. Now if you'll excuse me..."
62395,We must hurry if we're going to defeat Ancano.
62399,As you wish.
62403,"Silus keeps filling his house with those Mythic Dawn things. Creepy, I tell you."
62404,"No matter what else happens, the guards will always be grateful for everything you've done."
62406,I keep gazing into the pommel gem. Not a single flaw.
62409,I miss Reyda. She was so nice to Narfi. Narfi's sad he can't be with Reyda.
62410,"My word, look at those ruins. Remarkable."
62412,Honestly. Have you any idea?
62413,We could fix you right up.
62416,Please exercise caution. This is not a procedure without possible... consequences.
62417,"As you may be aware, the College has gone to great lengths to purify and enhance the natural energies of the world."
62418,How goes the trade in and out of the city? 
62420,I believe it should indicate how to enter the blocked off sections of the stronghold.
62421,"What can an old skald do for you, huh?"
62422,"There have been reports of weird happenings near Wolfskull Cave. Travelers disappearing, odd lights. I suspect wild animals or perhaps bandits."
62427,"He's an Argonian layabout, likes to scavenge shipwrecks. My guess is he'll run if threatened. Or swim, if given the chance."
62429,"All this knowledge might have been lost, were it not for you."
62430,Check with Urag gro-Shub in the Arcanaeum. See if he's aware of any references to this... thing that you and Tolfdir found.
62432,"Ha! I knew it! Had your name written all over it, that one did!"
62433,You were right about this place. And about Mauhulakh.
62435,"Walk always in shadows, so that you will see your foes before they see you."
62437,The last traveler that traded me some said he found them at a place called Ancient's Ascent.
62439,Keeping this place secure is as simple as breaking a few spines.
62441,"Oooh. Ahhh... Well... See, the thing is..."
62443,I'll see you.
62444,Mara have mercy that gave me a fright.
62445,Didn't you just see that woman getting attacked in front of us? We're closed.
62446,"Okay, okay. Just trying make this place a little less... boring."
62448,Do you take me for a fool? Get this drivel away from me!
62449,Indeed.
62450,The guards don't even dare go up there unless they've no choice.
62452,"No, I've been busy trying to keep the whole mine from collapsing, if that's all right with you."
62456,Here we go...
62457,"Sven, we need to talk..."
62461,Will you take it to Captain Aldis?
62464,Yes of course. I'm simply trying to understand the reasoning behind the decision.
62466,He finally came to realize that the gods had punished the Nords for their arrogant and blasphemous misuse of the Voice.
62469,I'm going to crush you like a bug!
62470,"And one more thing. Have fun. You'll be committing a dark deed, but there's no reason you shouldn't enjoy yourself."
62473,Ugh... damn thing.
62476,"Let us see it, then."
62477,(panting)
62479,"I work the forge, with my mother Gharol. We mine our own ore and shape our own metal."
62480,"I'm glad to be rid of him. Even if it does mean I'm stuck in this pitiful shrine, in the back end of... nowhere."
62482,"Normally I'd agree, but we've already lost so many contacts across Skyrim. If we lose the ones in Riften, we may as well close up shop."
62484,"I have devoted my life to the Elder Scrolls, but their knowledge is a passing awareness when compared to the encompassing mind of divinity."
62485,"It doesn't matter. Look, it's refilling with your tonic as we speak."
62486,I'll contact my man tonight and let you know what he says.
62490,"But it's one thing to take pride in your lineage, and another to cling blindly to the past. What they call honor and tradition, I call ignorance."
62491,"Crime is one thing, murder is another. Mercer will answer for this."
62492,He's gone in to defile our family tomb by using our ancestors for his filthy dark elf necromancy.
62493,"Back, eh? And how was our friend Calcelmo?"
62494,Let me guess - you need a drink. It's the Silver-Blood Inn you're looking for.
62495,Looks like we're in for quite a harvest. We've had better luck with our planting than any village in the hold.
62497,Please come back if you're ever in need of fletching supplies.
62498,"I'm sorry, I should really go now."
62499,I could never hope to approach her.
62500,Jofthor... what about him? He'll come after us and... it will be unpleasant.
62502,Good. Don't die out there.
62503,Where will we go? 
62504,"They call me Dirge, 'cause I'm the last thing you hear before they put you in the ground."
62506,"Bassianus, sweetie, what is it?"
62507,"With you as my muse, how could I not?"
62508,"Kolskeggr Mine is lost, friend. Forsworn killed everyone."
62510,Why not?
62512,Can you imagine the kind of power behind this?
62514,"Have you met my father? He's the steward, up at Dragonsreach."
62517,"I'm assuming you're here for more than a social call. Down to business, eh?"
62518,Weergh!
62521,"Don't forget. You find Queen Freydis's Sword, I'll reward you."
62522,You know about Helgen? The Jarl will want to speak to you personally. Approach.
62524,"Of course, sent by... what is it that she's calling herself these days? Shazra? Saadia? One of those, correct?"
62525,"Not another delivery. I told you people, our stocks are fine. Now put whatever you have over there, then get out!"
62526,New to Markarth?
62530,"Raerek is far too cautious, but I'll agree with him on any measure that keeps this city safe."
62532,...to you?
62535,"Soon, the Night Mother will arrive. And things around here are sure to get even more interesting."
62536,"Of course, they'd probably already be dead..."
62537,"And if I may say so... it has been an honor, getting a chance to prepare a meal with, well... the best chef in the entire Empire."
62539,"Now if I thought she was really in love with Bassianus, that would be one thing. But she's a child."
62540,You know very well what I'm talking about. You're saying that I only married Bolli for his gold and that I don't really love him.
62545,"These are the most dangerous, but the most profitable types of ruins. The dwarves must have been a prosperous race."
62547,"You know, some nights when I close my eyes, I see the battle stretched out before me, like I'm still there..."
62550,"It's not so simple as just killing them, though."
62551,"Lady Maven, how may I help you?"
62552,Exploiting? What's that supposed to mean? Erik works the farm because he's a good lad!
62553,"Auxiliary, see if you can find another way through. We'll charge in to help as soon as we hear fighting."
62554,If you really think you can manage...
62555,Karliah? Then she's finally found it.
62556,What do you need?
62557,What do you want?
62559,Ha! Tough talk for someone who's about to have their guts spilled.
62560,"Dengeir deserves more respect than his nephew, Jarl Siddgeir, affords him."
62562,Ah. I sometimes forget you are not versed in the dragon tongue as we are. This is a rough translation:
62564,"My nephew has always been handed things, even the title of Jarl."
62565,Don't come back until you have the ring.
62566,I have no business with you.
62567,"We do the best we can, even though we have next to nothing. But we Nords don't give up, not ever."
62570,I served in the Great War as a Legion battlemage. I've no desire to go back.
62571,Beyond that I seek only to be left alone to pursue my research.
62572,I'll need to prepare them for mounting again.
62574,Hurry! Get me out of here!
62575,I am Burguk's favored wife. He knows my beauty should be praised.
62576,You know what's wrong with Skyrim these days? Everyone is obsessed with death.
62579,"I heard about what you did at the Guild all the way out here. Sorry, can't buy or sell anything from you."
62582,"Grelka, how fast can you get your hands on some longbows?"
62584,That the best you can do?
62585,"Did you need something, Colette?"
62586,Thanks Nana. I feel better now.
62589,"Fight well, and I'll make sure your corpse is not dishonored."
62591,"The only thing better than a powerful mage fighting at your side is... well, nothing, really."
62592,I take my duties as Housecarl very seriously. I won't hesitate to shed blood if my uncle Vignar is threatened.
62593,"Drifa? I was looking through our books and there's an entry for ""spices."" Says we spent 300 septims. What is that?"
62594,Surely you have something better to do...
62595,Why settle for just stabbing your foes when you can roast them alive in a gout of arcane fire?
62596,"Hey, I'm not done talking to you yet. Come back here!"
62598,"Well! Finders, keepers as they say."
62599,"Mind your manners and pay your bills, and you'll always be welcome."
62600,"If it's a lady you're looking for, you'd best look elsewhere. Once Mikael gets them, they're got."
62603,...need me some skooma... the imported stuff... just one last time...
62606,Thanks. I'll be waiting for it.
62607,Whiterun once again belongs to its rightful heirs. It's a glorious day for Skyrim.
62608,This doesn't tell me much. The only thing that could identify Sabjorn's partner is this odd little symbol.
62609,I'm sorry to say your payment for the job will have to go to elsewhere since you feel like taking things in your own direction.
62610,"For thirty years, I served the Legion as a commander. Fought in the Great War."
62612,Can't wait to see the look on their faces when they find us here waiting to spill their blood.
62614,"The flame of my master burns low. Without him, we are all lost and forever gray... Please, help us!"
62615,"Evgir Unslaad has come at last. The ""Season Unending."" War... without end."
62618,You should leave. Skald gets upset around Imperials.
62619,Perhaps we can go another few decades without a disaster. That would be nice.
62620,"So. You have made your way here, to me. No easy task for a joor... mortal. Even for one of Dovah Sos. Dragonblood."
62621,"What? Well, we'll see about that now, won't we?"
62622,"The way I see it, Ulfric's fighting a holy war."
62623,The Thu'um! She summons the Thu'um!
62625,May the gods speed your journeys... and steady your sword arm.
62626,"While you're on my boat, you follow my rules. First rule is, don't touch anything that doesn't belong to you."
62627,"It's my desire to enter the Bards College. My parents are hesitant, but I pray they let me attend."
62628,Watch your feet. We just cleaned there!
62629,He's taking the Empire to task and making them answer for their crimes.
62632,"He has returned... Oh, how Talos has returned. Helgen has been purged in his light. Will Whiterun be next?"
62633,Skuldafn fen kos dinok.
62635,There's some company I certainly prefer over others. Have you met Mikael? The most amazing bard I've ever heard.
62636,"You don't need my fruit, I've heard when you sing people throw tomatoes at you anyway."
62637,"Wait. You're that new bard, the one who saved the Festival. Aren't you?"
62639,Ahh... yeah.
62642,I can only imagine the headaches this is going to cause...
62643,Who's asking?
62645,What? Why you lookin' at me?
62647,"Fine, you win. Take the horse and leave."
62648,"Come to chat with an old woman, hmm? Do your good deed for the day?"
62650,"If you ever settle down to have children, think twice before you do it."
62652,Don't leave me here!
62653,Suit yourself. I'm always here.
62654,That means more time for my experiments and less time in the field. Much appreciated.
62655,"It seems this damnable conflict has claimed everyone's passions of late. Me, I prefer my books, and my spells."
62659,"Look, did you want the information or not?"
62660,"Soon, my dearest. Soon."
62663,Huh?
62664,"It's probably meaningless to you, but according to family legend it links our bloodline back to Ysgramor himself."
62665,"I love weddings, don't you?"
62668,What is it that you need?
62669,Speak your mind.
62670,"According to my grandfather at least. He swore that version of the legend was true, even found the cave old Lenne stumbled into."
62671,"Let's find that Totem, Shield-Brother."
62674,"The security in Whiterun is terrible. Shameful, is what it is."
62675,"There you go, son. Be your own man!"
62676,"What's the matter with you? We said keep it clean! Well, you can just forget about your payment."
62677,Think very carefully about your next move...
62678,Got the fleetest steeds in all o' Skyrim.
62682,Is that Lady Mara's amulet? I'm shocked a fine person like you isn't married already.
62683,"Forgive me milord, I didn't recognize you! Please proceed."
62684,Last time you said he was fighting for the Empire.
62685,"Sorry, I don't know anything about those kinds of things."
62686,Sorry... I usually have a nose for this kind of thing.
62692,Just a few more hours and I can crawl under some furs...
62693,"Oh no. I hope not. But even I haven't seen him in years, and we were close."
62695,They say this marriage is the first step towards peace. Who in Shor's name wants peace? Pfft.
62696,"Yes, err, apologies for the intrusion. I was wondering, err, if you could possibly, ah, procure a few select items for me."
62701,I'll get back to the Bannered Mare soon enough. Just need to stretch my legs a bit...
62702,Who enters? Will nobody save poor Melka?
62704,You better get proof of your accusations against Alva.
62705,I hear the steward asked you to look into the fire.
62707,Nice job hitting those targets.
62709,We'll drive out the Stormcloaks and restore what we own. With our blood and our steel we'll take back our home.
62710,"My friend, you may not realize it, but you have served the Empire, indeed all of Tamriel, in ways you cannot possibly imagine."
62712,The Augur?
62713,Keep away from that bow. It's mine.
62714,We've made a mistake. Now move along before that mouth of yours gets you into trouble.
62717,We need to find the burial mound. Let's ask in the inn.
62719,I would lead the song of triumph as our mead hall reveled in her stories.
62720,"Faralda's working on something, and I want to know what it is."
62722,"Ahlam, let's be honest. Your husband is an arrogant, domineering buffoon. These are the words you used to describe him to me... remember?"
62724,"You and I, we're the only people in Skyrim worth loving. That's what I think."
62726,I'm just worried about what he's teaching her.
62727,"Well, I don't think you should stay things like that about the Ambassador!"
62728,"I don't like making him angry, but there is some work for you if you want it."
62731,You're not from around here. That makes two of us.
62734,Mey!
62735,"Oh, yes sir. I feel many of Solitude's families are having trouble getting by, and the wealthy do nothing to help them!"
62736,"With Leifnarr gone, it's really put me in a terrible bind. I'm having trouble making ends meet."
62737,Because it's boring. The fields are going to do fine... you don't have to dote over them so much.
62739,The toes are my favorite part. I hope I get to take a few home with me.
62740,"If you're looking for a bed, this is the wrong place."
62741,"Just a man's life work, is all. I've finally derived the location of the White Phial, but this doting busybody won't let me get it."
62742,"Nearly thirty years, now."
62746,"We can't afford to give Paarthurnax the opportunity to betray us in turn, and return to his old master."
62749,Now tell me where my brother is!
62750,"I only take real coin here, no handouts and no bartering."
62751,I'm not taking any visitors.
62753,"We need the Empire, as much as it needs us. We Nords are the Empire! Our blood built it. Our blood sustains it! You of all people should know that."
62754,I doubt any of us are coming back from this mission.
62755,It takes a brave soul to wander onto my deck. It'll take more than that to leave in one piece.
62756,Thanks! Here - this is for you.
62757,Khajiit is ready for any troublemakers.
62758,"Then you're either a Stormcloak sympathizer or a fool. Either way, you're no friend of mine."
62760,Wake me up when you're ready to fight me for real.
62761,We are ready to mount our final attack.
62765,"I, Lurbuk the Great, will win the hearts of the people of Morthal one day, mark my words!"
62766,"Oh right, the rum. Thank you. I developed a taste for it after a fair weather trip to Hammerfell."
62768,We going?
62770,"Oh, this is going to be great!"
62771,I was apprenticed to Balimund before he died. He taught me everything I know about forging armor and weapons.
62773,You want something or not?
62774,"Look, I've moved all over Skyrim selling these bits of junk and I'm barely scraping by."
62776,Let's not waste too much time talking when there is glory to be had.
62777,"Who are the Stormcloaks, and why would mama want to spend time with them instead of me?"
62779,Hmph. Hadn't expected you had it in you. Here. Take this for a job well done.
62780,Your not winnin' points with me with that attitude.
62782,"You do have a plan for luring a dragon here, yeah?"
62783,"Yes, yes, what is it now?"
62784,"Secondly, some rebel scouts that have seen too much are moving through the hold. Need to take them out before they report back to their leaders."
62786,"""Uncommon Taste."" It was published a few years ago, and became a sensation throughout the Empire almost overnight."
62787,"As far as the Guild's concerned this is between Sibbi and Maven, so we're going to officially stay out of it."
62788,I don't know exactly. We need to find the ancient burial mound. Let's ask around town.
62789,"I understand, Listener. And I hope you understand that until the fine is paid, I must insist you refrain from all Dark Brotherhood business."
62791,Good... here's your assignment.
62794,And I need capable and loyal warriors close at hand. So I'd like to offer you a home in Windhelm. Speak with my steward who'll make the arrangements.
62795,"I bet she'll talk to you, too."
62796,Skaggi tells me that you were bothering him today. Can't you and Torom just play by yourselves?
62797,"Thank you for your help with Vals. Please, take this and leave me to see to Aunt Agna and my other family members."
62798,"Oh, you've seen your father just trying to chase a skeever from his house. He's a bit soft."
62803,I suggest you talk to Karliah first. She has some news that'll turn your stomach.
62804,Feel like doing a bit of shopping... the Guild way?
62805,"You'd better get to Riften. Ask around the Ragged Flagon, in the Ratway. It's at least a good starting point."
62809,"Working at the Riften Fishery is tough, but it puts some coin in my pocket."
62810,Here. Just don't make me look like an ass in front of the Guild and mess it up.
62812,"Amazing what people leave laying around for us to take, isn't it?"
62814,Die dog!
62816,"If by ""work"" you mean ""testing your steel in bloody battle."""
62817,"You drew blood, so you aren't getting paid. That's the rules. You don't like it, take it up with Brynjolf."
62818,"That might be so, but it will never stop me from trying."
62819,All right! I knew you'd do it. This is going to be so fun. You can't even imagine!
62821,"Come by Belethor's shop, at the market. I'm sure we've got something you need."
62822,"Truly, one of our great fires has gone out. "
62823,Good.
62824,"Ah, yes. Thank you. I'll get to work on this right away."
62825,I'll add it to the list of things I need to take care of. Thank you.
62826,"There is a letter, one I have had for some time now. I think it is time it gets delivered."
62827,The boss went down there? Today?
62831,"Still here? What's the matter, can't handle what I'm throwing your way?"
62832,"I speak, and others hear. It is my hope that instead they listen."
62835,Do they know where he is?
62836,"Alvor and I, we got a daughter. Little Dorthe. "
62838,Why? Because I'd rather be here trying to keep my only brother from drinking himself to death.
62840,"It's about time someone arrived. Here, make sure this is handled properly."
62843,What in the nine holds is that?
62846,I won't be able to relax until I'm sure Potema is dealt with.
62847,"I, uh, I can't tell Thongvor. It's anyone's guess."
62850,"Let me know the minute you find something. I've got to see to Veezara, and calm everyone down."
62853,That letter ought to convince Camilla to never speak to Faendal ever again.
62854,"For centuries, we have benefited from the Empire's protection, and prosperous trade with the south."
62857,"Farengar, I think I've found someone who can help you with your dragon project."
62858,"But he's a dangerous man. It's why they call him ""the Unliving."" I wouldn't approach him directly."
62862,What do you think? I can't let Ulfric dictate terms to me before the negotiations even start.
62869,Then your poverty is my reward. Kill or be killed!
62870,Not bad. Reminds me when I first started smithing.
62871,"Werewolves, wizards, eternal ten year-old vampires... what does it matter? In truth, I've rarely met a lunatic I haven't liked."
62873,Not interested? Fine. Then let me offer it to someone with a little more backbone.
62874,Murder. Banditry. Assault. Theft. And lollygagging.
62875,We're taking Winterhold. Get over there and join the rest of the men gathering for the attack. Now soldier!
62876,Been too long since I've embraced my rage...
62878,I wonder if I could put the dogs to work somehow. But I don't really have the heart to force them.
62879,"It's considered a great honor for the family. Their daughter will never know hardship, and the goddess blesses them with great bounty."
62881,I wouldn't stay here long if I were you.
62882,"She began to spend a lot of time with Alva. Yet just a week before, she despised her."
62883,"Papa, the next time you go away, I want to come with you."
62884,"Mister Cicero, I for one am delighted you and the Night Mother have arrived. Your presence here signals a welcome return to tradition."
62885,"I...I miss our son terribly, especially since Eorlund died. Thorald... he went missing, fighting the Imperials."
62887,"In your dreams! If I win, the next round's on you!"
62892,We also perform wedding ceremonies for all the loving couples in Skyrim.
62893,"Mara's mercy, then he's safe! Come on, we have a lot to discuss."
62898,My kinsman died. Things won't be the same without him.
62899,"It is done. Emperor Titus Mede II lies dead, and the Dark Brotherhood yet lives."
62904,"Who was kin to both wyrm, and the races of man, with a power to rival the sun!"
62905,By the gods... what was that?
62908,"Here, take your gold and leave me in peace."
62911,"We used to be known across Tamriel as the protectors of the Septim Emperors. Those days are long gone, though."
62914,"Wulfharth was Dragonborn. Talos, too - the founder of the Empire, back in the good old days."
62915,I must have spent every last coin I've made with the Guild trying to find out what it means.
62918,"It means you can kill dragons and steal their power - even speak with a dragon's voice, they say."
62919,"There are stories about you, and dark tidings in Dawnstar..."
62920,The mages don't let us go in the College. They said it's not safe in there.
62922,I wish you the best of luck.
62923,"First, we have information regarding the movements of a rebel courier. We need to intercept him and confiscate his package."
62924,"The meals I serve ain't what I'd call a Jarl's feast, but they'll fill your belly."
62926,Fine. Whatever you want. Can't you just kill me and get it over with?
62928,Vun...
62929,"Wouldn't surprise me if they were in league with the pirates, somehow."
62930,What're you looking at?
62934,"It's difficult to appreciate her gifts in these dark times, but you should consider her light a beacon in the storm."
62936,"Wouldn't want to sully his reputation, would we?"
62938,"Kleppr, you idiot! Can't you do anything right?"
62939,"Someone lied. Someone told the guard poor Cicero did something he did not. We were detained, delayed! The Night Mother kept from her new home!"
62941,"Look around, see if you see anything unusual. Any signs of the mound being disturbed. Anything."
62942,"Azura has seen your coming, traveler. It was not curiosity, but fate, that has led you here."
62945,Go away.
62947,The farmer is at his farm! Where else would he be? Loreius is his name. Talk to him. Convince him to help poor Cicero.
62948,"Yes, from what I've heard I expect Tolfdir will be occupied for some time. Hmm, that is a problem, isn't it?"
62950,"Yes, that will be fine. Thank you."
62952,Go with the Nine.
62957,Fus!
62958,Until next time.
62961,May the gods keep you.
62962,Stay sharp out there.
62964,Great! Thanks! Bastard stole from me. I'll catch him though!
62965,"Ever get the impression Rikke's not always sure what side she's on? I'm not doubting her loyalty. Just, she seems rather sympathetic to the rebels."
62966,Show the rebels the futility of their cause.
62969,Don't take too long figuring it out. I've got a war to run here.
62973,"You gave those mongrels a real whipping, eh? Good work. We'll be sure to send a garrison to reinforce the area and keep the peace."
62974,"We hit 'em where it hurts. As soon as we can, we'll take over - make the needed repairs. In the meantime, the people no longer slave for the Empire."
62976,"It's a great honor for them to summon you. They speak to very few - in fact, they hardly speak at all."
62977,Tacitus? What is this?
62979,Yay!
62981,Might even give you a bit of gold for it.
62982,What do you want? Haven't you done enough damage to Markarth?
62986,"Especially for a new whelp, you should choose your words more carefully."
62993,"So, is this what it's come to? You'd have your own flesh and blood hanged just to solidify your grip as the next Jarl?"
62996,I don't think so. Clean up your own mess.
62997,For Skyrim! For Shor! For Sovngarde's freedom!
62998,"There is a certain beast in these lands. Large, majestic. "
63000,"Keep digging! Ugh... If Lu'ah Al-Skaven can raise an army of Draugr, then why do I have to babysit them?"
63001,They invented machines and built elaborate underground cities where they researched powers to rival the gods themselves.
63002,"And with the rebels thinking us occupied elsewhere for the time being, we'll be able to take them by surprise."
63004,Good enough.
63005,My pa says elves are bad and not to trust 'em.
63007,I also hope that this is the last time we'll need to discuss this.
63009,This must be their hive. We'll have to keep silent if we want to avoid drawing their attention.
63010,"How... How do I know you're telling me the truth, and not just what I want to hear?"
63014,You're headed to Whiterun.
63016,Falkreath is a hard place and tending a farm here is thankless work.
63017,Steward Hemming Black-Briar at your service.
63018,"If you run across any enemy couriers, take them down, and bring me whatever they're carrying."
63019,"Hush, child. Don't pester your cousin."
63020,"And I could absorb the spirit of poor, dead Barbas. He'd still be reunited with me."
63021,"Orgnar, this is it. The inn is yours. I'm probably never coming back here."
63022,Now maybe we can put all this behind us.
63028,"And the Imperial Legion needs your help, especially now, with that dragon out there somewhere, and Ulfric back on the loose."
63029,"Business is absolutely booming, my friend."
